date,price_usd,source
2013-08-11,93.667,csv_import
2013-08-12,94.1246,csv_import
2013-08-13,95.5166,csv_import
2013-08-14,98.6343,csv_import
2013-08-15,98.886,csv_import
2013-08-16,97.8222,csv_import
2013-08-17,98.3859,csv_import
2013-08-18,99.0714,csv_import
2013-08-19,101.204,csv_import
2013-08-20,103.37,csv_import
2013-08-21,106.58,csv_import
2013-08-22,111.702,csv_import
2013-08-23,108.592,csv_import
2013-08-24,107.982,csv_import
2013-08-25,110.48,csv_import
2013-08-26,112.334,csv_import
2013-08-27,115.817,csv_import
2013-08-28,118.341,csv_import
2013-08-29,118.555,csv_import
2013-08-30,119.819,csv_import
2013-08-31,126.774,csv_import
2013-09-01,130.45,csv_import
2013-09-02,130.716,csv_import
2013-09-03,129.751,csv_import
2013-09-04,129.003,csv_import
2013-09-05,121.443,csv_import
2013-09-06,122.308,csv_import
2013-09-07,118.355,csv_import
2013-09-08,119.175,csv_import
2013-09-09,118.715,csv_import
2013-09-10,122.387,csv_import
2013-09-11,122.453,csv_import
2013-09-12,126.465,csv_import
2013-09-13,127.571,csv_import
2013-09-14,126.846,csv_import
2013-09-15,124.569,csv_import
2013-09-16,125.738,csv_import
2013-09-17,126.531,csv_import
2013-09-18,127.262,csv_import
2013-09-19,126.565,csv_import
2013-09-20,124.232,csv_import
2013-09-21,123.262,csv_import
2013-09-22,123.138,csv_import
2013-09-23,123.198,csv_import
2013-09-24,122.779,csv_import
2013-09-25,124.302,csv_import
2013-09-26,124.096,csv_import
2013-09-27,125.344,csv_import
2013-09-28,126.432,csv_import
2013-09-29,127.319,csv_import
2013-09-30,126.395,csv_import
2013-10-01,126.851,csv_import
2013-10-02,124.372,csv_import
2013-10-03,110.156,csv_import
2013-10-04,120.002,csv_import
2013-10-05,121.77,csv_import
2013-10-06,121.719,csv_import
2013-10-07,122.979,csv_import
2013-10-08,123.577,csv_import
2013-10-09,124.979,csv_import
2013-10-10,125.893,csv_import
2013-10-11,126.62,csv_import
2013-10-12,127.256,csv_import
2013-10-13,128.396,csv_import
2013-10-14,134.695,csv_import
2013-10-15,136.311,csv_import
2013-10-16,143.673,csv_import
2013-10-17,140.949,csv_import
2013-10-18,146.254,csv_import
2013-10-19,159.876,csv_import
2013-10-20,165.069,csv_import
2013-10-21,171.627,csv_import
2013-10-22,187.085,csv_import
2013-10-23,192.731,csv_import
2013-10-24,195.512,csv_import
2013-10-25,182.979,csv_import
2013-10-26,182.487,csv_import
2013-10-27,182.87,csv_import
2013-10-28,194.556,csv_import
2013-10-29,197.713,csv_import
2013-10-30,202.699,csv_import
2013-10-31,199.996,csv_import
2013-11-01,202.713,csv_import
2013-11-02,203.913,csv_import
2013-11-03,204.739,csv_import
2013-11-04,213.761,csv_import
2013-11-05,232.919,csv_import
2013-11-06,251.229,csv_import
2013-11-07,276.97,csv_import
2013-11-08,306.482,csv_import
2013-11-09,338.678,csv_import
2013-11-10,311.599,csv_import
2013-11-11,326.859,csv_import
2013-11-12,346.896,csv_import
2013-11-13,368.164,csv_import
2013-11-14,406.361,csv_import
2013-11-15,419.862,csv_import
2013-11-16,426.834,csv_import
2013-11-17,451.688,csv_import
2013-11-18,507.617,csv_import
2013-11-19,627.0,csv_import
2013-11-20,532.301,csv_import
2013-11-21,631.653,csv_import
2013-11-22,726.233,csv_import
2013-11-23,819.271,csv_import
2013-11-24,810.585,csv_import
2013-11-25,813.754,csv_import
2013-11-26,826.448,csv_import
2013-11-27,910.331,csv_import
2013-11-28,981.749,csv_import
2013-11-29,1037.15,csv_import
2013-11-30,1132.96,csv_import
2013-12-01,1062.84,csv_import
2013-12-02,990.201,csv_import
2013-12-03,1042.17,csv_import
2013-12-04,1075.86,csv_import
2013-12-05,1067.16,csv_import
2013-12-06,985.32,csv_import
2013-12-07,751.378,csv_import
2013-12-08,724.305,csv_import
2013-12-09,838.93,csv_import
2013-12-10,917.805,csv_import
2013-12-11,932.186,csv_import
2013-12-12,865.994,csv_import
2013-12-13,882.659,csv_import
2013-12-14,865.278,csv_import
2013-12-15,840.049,csv_import
2013-12-16,824.44,csv_import
2013-12-17,688.485,csv_import
2013-12-18,592.255,csv_import
2013-12-19,587.793,csv_import
2013-12-20,681.816,csv_import
2013-12-21,613.179,csv_import
2013-12-22,620.647,csv_import
2013-12-23,631.485,csv_import
2013-12-24,648.866,csv_import
2013-12-25,652.973,csv_import
2013-12-26,700.683,csv_import
2013-12-27,733.838,csv_import
2013-12-28,720.253,csv_import
2013-12-29,714.116,csv_import
2013-12-30,730.429,csv_import
2013-12-31,730.093,csv_import
2014-01-01,741.288,csv_import
2014-01-02,750.435,csv_import
2014-01-03,792.072,csv_import
2014-01-04,805.919,csv_import
2014-01-05,847.269,csv_import
2014-01-06,935.906,csv_import
2014-01-07,907.373,csv_import
2014-01-08,817.568,csv_import
2014-01-09,819.947,csv_import
2014-01-10,820.711,csv_import
2014-01-11,868.503,csv_import
2014-01-12,872.424,csv_import
2014-01-13,826.1,csv_import
2014-01-14,822.672,csv_import
2014-01-15,830.131,csv_import
2014-01-16,838.233,csv_import
2014-01-17,808.393,csv_import
2014-01-18,803.625,csv_import
2014-01-19,810.087,csv_import
2014-01-20,831.968,csv_import
2014-01-21,824.572,csv_import
2014-01-22,818.012,csv_import
2014-01-23,815.672,csv_import
2014-01-24,794.291,csv_import
2014-01-25,790.743,csv_import
2014-01-26,810.534,csv_import
2014-01-27,812.16,csv_import
2014-01-28,772.875,csv_import
2014-01-29,793.626,csv_import
2014-01-30,790.994,csv_import
2014-01-31,801.565,csv_import
2014-02-01,808.736,csv_import
2014-02-02,819.151,csv_import
2014-02-03,811.169,csv_import
2014-02-04,805.79,csv_import
2014-02-05,804.029,csv_import
2014-02-06,785.585,csv_import
2014-02-07,730.972,csv_import
2014-02-08,711.898,csv_import
2014-02-09,693.773,csv_import
2014-02-10,678.236,csv_import
2014-02-11,692.942,csv_import
2014-02-12,660.641,csv_import
2014-02-13,652.565,csv_import
2014-02-14,620.648,csv_import
2014-02-15,655.633,csv_import
2014-02-16,647.654,csv_import
2014-02-17,628.78,csv_import
2014-02-18,633.612,csv_import
2014-02-19,625.495,csv_import
2014-02-20,611.912,csv_import
2014-02-21,568.596,csv_import
2014-02-22,576.084,csv_import
2014-02-23,618.934,csv_import
2014-02-24,582.718,csv_import
2014-02-25,503.847,csv_import
2014-02-26,562.798,csv_import
2014-02-27,582.882,csv_import
2014-02-28,576.259,csv_import
2014-03-01,560.716,csv_import
2014-03-02,566.66,csv_import
2014-03-03,585.915,csv_import
2014-03-04,679.138,csv_import
2014-03-05,666.263,csv_import
2014-03-06,667.034,csv_import
2014-03-07,650.832,csv_import
2014-03-08,623.6,csv_import
2014-03-09,625.109,csv_import
2014-03-10,634.584,csv_import
2014-03-11,625.06,csv_import
2014-03-12,638.596,csv_import
2014-03-13,640.729,csv_import
2014-03-14,637.872,csv_import
2014-03-15,631.89,csv_import
2014-03-16,634.707,csv_import
2014-03-17,628.805,csv_import
2014-03-18,615.882,csv_import
2014-03-19,614.477,csv_import
2014-03-20,599.707,csv_import
2014-03-21,584.363,csv_import
2014-03-22,564.927,csv_import
2014-03-23,564.267,csv_import
2014-03-24,560.15,csv_import
2014-03-25,578.15,csv_import
2014-03-26,580.37,csv_import
2014-03-27,555.239,csv_import
2014-03-28,504.807,csv_import
2014-03-29,499.746,csv_import
2014-03-30,474.562,csv_import
2014-03-31,456.795,csv_import
2014-04-01,470.622,csv_import
2014-04-02,473.18,csv_import
2014-04-03,433.652,csv_import
2014-04-04,444.844,csv_import
2014-04-05,450.579,csv_import
2014-04-06,458.478,csv_import
2014-04-07,456.2,csv_import
2014-04-08,452.977,csv_import
2014-04-09,450.23,csv_import
2014-04-10,418.436,csv_import
2014-04-11,398.087,csv_import
2014-04-12,425.713,csv_import
2014-04-13,419.556,csv_import
2014-04-14,439.311,csv_import
2014-04-15,479.988,csv_import
2014-04-16,515.31,csv_import
2014-04-17,510.37,csv_import
2014-04-18,491.401,csv_import
2014-04-19,490.789,csv_import
2014-04-20,505.366,csv_import
2014-04-21,502.499,csv_import
2014-04-22,496.582,csv_import
2014-04-23,490.077,csv_import
2014-04-24,488.666,csv_import
2014-04-25,471.485,csv_import
2014-04-26,458.967,csv_import
2014-04-27,455.914,csv_import
2014-04-28,437.711,csv_import
2014-04-29,445.311,csv_import
2014-04-30,445.58,csv_import
2014-05-01,454.542,csv_import
2014-05-02,453.265,csv_import
2014-05-03,444.349,csv_import
2014-05-04,436.931,csv_import
2014-05-05,434.081,csv_import
2014-05-06,429.62,csv_import
2014-05-07,435.978,csv_import
2014-05-08,444.983,csv_import
2014-05-09,446.028,csv_import
2014-05-10,452.521,csv_import
2014-05-11,448.123,csv_import
2014-05-12,439.141,csv_import
2014-05-13,439.403,csv_import
2014-05-14,441.843,csv_import
2014-05-15,448.536,csv_import
2014-05-16,447.874,csv_import
2014-05-17,449.103,csv_import
2014-05-18,448.593,csv_import
2014-05-19,446.52,csv_import
2014-05-20,461.455,csv_import
2014-05-21,493.859,csv_import
2014-05-22,506.769,csv_import
2014-05-23,530.543,csv_import
2014-05-24,522.837,csv_import
2014-05-25,555.271,csv_import
2014-05-26,580.856,csv_import
2014-05-27,576.861,csv_import
2014-05-28,575.087,csv_import
2014-05-29,570.279,csv_import
2014-05-30,586.526,csv_import
2014-05-31,620.959,csv_import
2014-06-01,643.044,csv_import
2014-06-02,634.319,csv_import
2014-06-03,665.064,csv_import
2014-06-04,647.096,csv_import
2014-06-05,650.764,csv_import
2014-06-06,658.483,csv_import
2014-06-07,652.118,csv_import
2014-06-08,655.601,csv_import
2014-06-09,651.423,csv_import
2014-06-10,649.414,csv_import
2014-06-11,642.367,csv_import
2014-06-12,624.933,csv_import
2014-06-13,589.037,csv_import
2014-06-14,575.12,csv_import
2014-06-15,562.481,csv_import
2014-06-16,593.74,csv_import
2014-06-17,593.849,csv_import
2014-06-18,608.019,csv_import
2014-06-19,606.656,csv_import
2014-06-20,593.184,csv_import
2014-06-21,589.716,csv_import
2014-06-22,598.077,csv_import
2014-06-23,592.143,csv_import
2014-06-24,586.467,csv_import
2014-06-25,571.481,csv_import
2014-06-26,567.99,csv_import
2014-06-27,582.285,csv_import
2014-06-28,595.706,csv_import
2014-06-29,595.972,csv_import
2014-06-30,613.735,csv_import
2014-07-01,647.096,csv_import
2014-07-02,646.859,csv_import
2014-07-03,647.567,csv_import
2014-07-04,639.619,csv_import
2014-07-05,630.799,csv_import
2014-07-06,632.067,csv_import
2014-07-07,628.84,csv_import
2014-07-08,622.509,csv_import
2014-07-09,623.461,csv_import
2014-07-10,618.135,csv_import
2014-07-11,621.973,csv_import
2014-07-12,633.619,csv_import
2014-07-13,633.286,csv_import
2014-07-14,624.911,csv_import
2014-07-15,622.294,csv_import
2014-07-16,620.377,csv_import
2014-07-17,618.212,csv_import
2014-07-18,624.605,csv_import
2014-07-19,629.037,csv_import
2014-07-20,625.988,csv_import
2014-07-21,621.789,csv_import
2014-07-22,622.688,csv_import
2014-07-23,620.873,csv_import
2014-07-24,613.746,csv_import
2014-07-25,602.174,csv_import
2014-07-26,596.321,csv_import
2014-07-27,595.723,csv_import
2014-07-28,585.51,csv_import
2014-07-29,585.64,csv_import
2014-07-30,579.612,csv_import
2014-07-31,571.795,csv_import
2014-08-01,590.824,csv_import
2014-08-02,594.115,csv_import
2014-08-03,586.375,csv_import
2014-08-04,588.128,csv_import
2014-08-05,584.403,csv_import
2014-08-06,581.351,csv_import
2014-08-07,583.194,csv_import
2014-08-08,590.24,csv_import
2014-08-09,588.169,csv_import
2014-08-10,589.832,csv_import
2014-08-11,587.153,csv_import
2014-08-12,569.504,csv_import
2014-08-13,556.2,csv_import
2014-08-14,526.088,csv_import
2014-08-15,509.554,csv_import
2014-08-16,499.635,csv_import
2014-08-17,510.185,csv_import
2014-08-18,483.028,csv_import
2014-08-19,476.534,csv_import
2014-08-20,489.128,csv_import
2014-08-21,521.043,csv_import
2014-08-22,514.828,csv_import
2014-08-23,508.215,csv_import
2014-08-24,501.822,csv_import
2014-08-25,504.086,csv_import
2014-08-26,507.749,csv_import
2014-08-27,515.714,csv_import
2014-08-28,511.468,csv_import
2014-08-29,507.584,csv_import
2014-08-30,505.333,csv_import
2014-08-31,493.402,csv_import
2014-09-01,480.56,csv_import
2014-09-02,478.281,csv_import
2014-09-03,476.129,csv_import
2014-09-04,479.244,csv_import
2014-09-05,485.927,csv_import
2014-09-06,480.345,csv_import
2014-09-07,480.691,csv_import
2014-09-08,470.617,csv_import
2014-09-09,466.382,csv_import
2014-09-10,479.179,csv_import
2014-09-11,476.653,csv_import
2014-09-12,473.148,csv_import
2014-09-13,474.385,csv_import
2014-09-14,477.465,csv_import
2014-09-15,475.885,csv_import
2014-09-16,470.75,csv_import
2014-09-17,459.228,csv_import
2014-09-18,442.603,csv_import
2014-09-19,411.188,csv_import
2014-09-20,409.828,csv_import
2014-09-21,405.616,csv_import
2014-09-22,402.345,csv_import
2014-09-23,403.238,csv_import
2014-09-24,431.79,csv_import
2014-09-25,415.172,csv_import
2014-09-26,406.445,csv_import
2014-09-27,404.556,csv_import
2014-09-28,396.614,csv_import
2014-09-29,379.034,csv_import
2014-09-30,377.52,csv_import
2014-10-01,387.0,csv_import
2014-10-02,380.995,csv_import
2014-10-03,372.247,csv_import
2014-10-04,352.672,csv_import
2014-10-05,318.989,csv_import
2014-10-06,317.22,csv_import
2014-10-07,328.578,csv_import
2014-10-08,336.58,csv_import
2014-10-09,363.756,csv_import
2014-10-10,363.883,csv_import
2014-10-11,359.411,csv_import
2014-10-12,361.717,csv_import
2014-10-13,377.145,csv_import
2014-10-14,401.447,csv_import
2014-10-15,397.202,csv_import
2014-10-16,389.233,csv_import
2014-10-17,380.187,csv_import
2014-10-18,383.991,csv_import
2014-10-19,390.644,csv_import
2014-10-20,384.693,csv_import
2014-10-21,384.71,csv_import
2014-10-22,385.264,csv_import
2014-10-23,372.859,csv_import
2014-10-24,357.888,csv_import
2014-10-25,351.827,csv_import
2014-10-26,352.017,csv_import
2014-10-27,354.475,csv_import
2014-10-28,354.078,csv_import
2014-10-29,349.556,csv_import
2014-10-30,338.092,csv_import
2014-10-31,343.814,csv_import
2014-11-01,333.048,csv_import
2014-11-02,324.62,csv_import
2014-11-03,328.352,csv_import
2014-11-04,326.61,csv_import
2014-11-05,335.352,csv_import
2014-11-06,340.984,csv_import
2014-11-07,347.159,csv_import
2014-11-08,343.379,csv_import
2014-11-09,348.627,csv_import
2014-11-10,365.006,csv_import
2014-11-11,368.038,csv_import
2014-11-12,384.805,csv_import
2014-11-13,429.621,csv_import
2014-11-14,400.432,csv_import
2014-11-15,391.283,csv_import
2014-11-16,382.639,csv_import
2014-11-17,398.4,csv_import
2014-11-18,383.986,csv_import
2014-11-19,379.572,csv_import
2014-11-20,370.113,csv_import
2014-11-21,353.991,csv_import
2014-11-22,357.613,csv_import
2014-11-23,358.061,csv_import
2014-11-24,372.436,csv_import
2014-11-25,384.017,csv_import
2014-11-26,374.322,csv_import
2014-11-27,370.657,csv_import
2014-11-28,367.724,csv_import
2014-11-29,378.353,csv_import
2014-11-30,376.741,csv_import
2014-12-01,377.863,csv_import
2014-12-02,379.179,csv_import
2014-12-03,379.0,csv_import
2014-12-04,375.589,csv_import
2014-12-05,370.765,csv_import
2014-12-06,374.647,csv_import
2014-12-07,375.616,csv_import
2014-12-08,371.976,csv_import
2014-12-09,356.474,csv_import
2014-12-10,351.254,csv_import
2014-12-11,353.608,csv_import
2014-12-12,352.724,csv_import
2014-12-13,351.467,csv_import
2014-12-14,350.803,csv_import
2014-12-15,353.455,csv_import
2014-12-16,341.904,csv_import
2014-12-17,327.478,csv_import
2014-12-18,316.317,csv_import
2014-12-19,312.62,csv_import
2014-12-20,322.562,csv_import
2014-12-21,325.992,csv_import
2014-12-22,326.92,csv_import
2014-12-23,332.387,csv_import
2014-12-24,332.731,csv_import
2014-12-25,320.889,csv_import
2014-12-26,321.896,csv_import
2014-12-27,322.366,csv_import
2014-12-28,315.795,csv_import
2014-12-29,316.284,csv_import
2014-12-30,313.526,csv_import
2014-12-31,313.223,csv_import
2015-01-01,316.652,csv_import
2015-01-02,315.158,csv_import
2015-01-03,308.862,csv_import
2015-01-04,281.008,csv_import
2015-01-05,272.82,csv_import
2015-01-06,276.8,csv_import
2015-01-07,276.8,csv_import
2015-01-08,276.8,csv_import
2015-01-09,276.8,csv_import
2015-01-10,283.397,csv_import
2015-01-11,276.717,csv_import
2015-01-12,269.096,csv_import
2015-01-13,247.185,csv_import
2015-01-14,207.275,csv_import
2015-01-15,198.48,csv_import
2015-01-16,212.008,csv_import
2015-01-17,202.96,csv_import
2015-01-18,204.003,csv_import
2015-01-19,211.933,csv_import
2015-01-20,211.826,csv_import
2015-01-21,213.361,csv_import
2015-01-22,230.468,csv_import
2015-01-23,230.465,csv_import
2015-01-24,235.404,csv_import
2015-01-25,248.34,csv_import
2015-01-26,277.451,csv_import
2015-01-27,261.999,csv_import
2015-01-28,258.28,csv_import
2015-01-29,233.626,csv_import
2015-01-30,235.339,csv_import
2015-01-31,230.232,csv_import
2015-02-01,219.306,csv_import
2015-02-02,226.651,csv_import
2015-02-03,236.949,csv_import
2015-02-04,226.306,csv_import
2015-02-05,224.745,csv_import
2015-02-06,218.979,csv_import
2015-02-07,225.578,csv_import
2015-02-08,226.604,csv_import
2015-02-09,222.049,csv_import
2015-02-10,218.791,csv_import
2015-02-11,221.495,csv_import
2015-02-12,219.645,csv_import
2015-02-13,229.826,csv_import
2015-02-14,243.258,csv_import
2015-02-15,254.067,csv_import
2015-02-16,234.065,csv_import
2015-02-17,238.179,csv_import
2015-02-18,242.368,csv_import
2015-02-19,237.471,csv_import
2015-02-20,244.178,csv_import
2015-02-21,245.478,csv_import
2015-02-22,244.102,csv_import
2015-02-23,235.982,csv_import
2015-02-24,238.819,csv_import
2015-02-25,238.523,csv_import
2015-02-26,237.085,csv_import
2015-02-27,246.25,csv_import
2015-02-28,252.027,csv_import
2015-03-01,251.182,csv_import
2015-03-02,258.417,csv_import
2015-03-03,273.112,csv_import
2015-03-04,279.205,csv_import
2015-03-05,269.68,csv_import
2015-03-06,272.255,csv_import
2015-03-07,272.598,csv_import
2015-03-08,275.357,csv_import
2015-03-09,279.053,csv_import
2015-03-10,290.387,csv_import
2015-03-11,291.464,csv_import
2015-03-12,294.349,csv_import
2015-03-13,292.018,csv_import
2015-03-14,284.809,csv_import
2015-03-15,283.924,csv_import
2015-03-16,289.892,csv_import
2015-03-17,289.393,csv_import
2015-03-18,277.908,csv_import
2015-03-19,258.104,csv_import
2015-03-20,261.271,csv_import
2015-03-21,260.412,csv_import
2015-03-22,260.164,csv_import
2015-03-23,267.329,csv_import
2015-03-24,258.838,csv_import
2015-03-25,245.329,csv_import
2015-03-26,248.893,csv_import
2015-03-27,248.29,csv_import
2015-03-28,250.728,csv_import
2015-03-29,246.976,csv_import
2015-03-30,244.434,csv_import
2015-03-31,245.885,csv_import
2015-04-01,243.038,csv_import
2015-04-02,247.362,csv_import
2015-04-03,253.517,csv_import
2015-04-04,253.058,csv_import
2015-04-05,254.232,csv_import
2015-04-06,258.595,csv_import
2015-04-07,254.486,csv_import
2015-04-08,250.452,csv_import
2015-04-09,244.065,csv_import
2015-04-10,239.358,csv_import
2015-04-11,235.907,csv_import
2015-04-12,236.544,csv_import
2015-04-13,234.649,csv_import
2015-04-14,220.618,csv_import
2015-04-15,219.305,csv_import
2015-04-16,225.066,csv_import
2015-04-17,224.92,csv_import
2015-04-18,222.628,csv_import
2015-04-19,224.614,csv_import
2015-04-20,223.887,csv_import
2015-04-21,224.85,csv_import
2015-04-22,235.371,csv_import
2015-04-23,234.345,csv_import
2015-04-24,232.372,csv_import
2015-04-25,229.101,csv_import
2015-04-26,220.571,csv_import
2015-04-27,220.122,csv_import
2015-04-28,225.266,csv_import
2015-04-29,224.377,csv_import
2015-04-30,229.869,csv_import
2015-05-01,235.428,csv_import
2015-05-02,233.29,csv_import
2015-05-03,237.332,csv_import
2015-05-04,239.182,csv_import
2015-05-05,235.029,csv_import
2015-05-06,234.409,csv_import
2015-05-07,230.554,csv_import
2015-05-08,238.458,csv_import
2015-05-09,242.743,csv_import
2015-05-10,241.273,csv_import
2015-05-11,240.228,csv_import
2015-05-12,240.498,csv_import
2015-05-13,242.264,csv_import
2015-05-14,237.097,csv_import
2015-05-15,237.212,csv_import
2015-05-16,236.719,csv_import
2015-05-17,235.922,csv_import
2015-05-18,235.894,csv_import
2015-05-19,233.067,csv_import
2015-05-20,232.996,csv_import
2015-05-21,234.823,csv_import
2015-05-22,236.012,csv_import
2015-05-23,239.432,csv_import
2015-05-24,238.778,csv_import
2015-05-25,238.127,csv_import
2015-05-26,236.043,csv_import
2015-05-27,236.004,csv_import
2015-05-28,235.679,csv_import
2015-05-29,235.717,csv_import
2015-05-30,233.962,csv_import
2015-05-31,231.804,csv_import
2015-06-01,227.948,csv_import
2015-06-02,223.546,csv_import
2015-06-03,225.238,csv_import
2015-06-04,225.192,csv_import
2015-06-05,223.594,csv_import
2015-06-06,224.472,csv_import
2015-06-07,224.349,csv_import
2015-06-08,224.386,csv_import
2015-06-09,228.919,csv_import
2015-06-10,228.699,csv_import
2015-06-11,228.681,csv_import
2015-06-12,229.483,csv_import
2015-06-13,229.782,csv_import
2015-06-14,232.183,csv_import
2015-06-15,233.501,csv_import
2015-06-16,238.799,csv_import
2015-06-17,249.399,csv_import
2015-06-18,247.489,csv_import
2015-06-19,247.678,csv_import
2015-06-20,242.985,csv_import
2015-06-21,243.429,csv_import
2015-06-22,244.551,csv_import
2015-06-23,245.26,csv_import
2015-06-24,242.67,csv_import
2015-06-25,241.322,csv_import
2015-06-26,241.452,csv_import
2015-06-27,244.395,csv_import
2015-06-28,249.715,csv_import
2015-06-29,251.397,csv_import
2015-06-30,260.809,csv_import
2015-07-01,259.684,csv_import
2015-07-02,256.815,csv_import
2015-07-03,254.755,csv_import
2015-07-04,256.199,csv_import
2015-07-05,261.802,csv_import
2015-07-06,271.589,csv_import
2015-07-07,268.67,csv_import
2015-07-08,267.581,csv_import
2015-07-09,269.06,csv_import
2015-07-10,277.548,csv_import
2015-07-11,290.191,csv_import
2015-07-12,302.122,csv_import
2015-07-13,297.382,csv_import
2015-07-14,290.907,csv_import
2015-07-15,290.766,csv_import
2015-07-16,284.28,csv_import
2015-07-17,277.086,csv_import
2015-07-18,278.865,csv_import
2015-07-19,276.609,csv_import
2015-07-20,276.747,csv_import
2015-07-21,279.287,csv_import
2015-07-22,276.896,csv_import
2015-07-23,277.15,csv_import
2015-07-24,280.91,csv_import
2015-07-25,289.064,csv_import
2015-07-26,290.268,csv_import
2015-07-27,290.828,csv_import
2015-07-28,294.899,csv_import
2015-07-29,291.454,csv_import
2015-07-30,288.565,csv_import
2015-07-31,285.622,csv_import
2015-08-01,281.553,csv_import
2015-08-02,279.623,csv_import
2015-08-03,282.569,csv_import
2015-08-04,283.525,csv_import
2015-08-05,283.489,csv_import
2015-08-06,279.736,csv_import
2015-08-07,277.784,csv_import
2015-08-08,275.795,csv_import
2015-08-09,264.345,csv_import
2015-08-10,264.643,csv_import
2015-08-11,265.382,csv_import
2015-08-12,268.302,csv_import
2015-08-13,265.756,csv_import
2015-08-14,265.052,csv_import
2015-08-15,265.547,csv_import
2015-08-16,259.541,csv_import
2015-08-17,256.898,csv_import
2015-08-18,255.366,csv_import
2015-08-19,235.577,csv_import
2015-08-20,231.801,csv_import
2015-08-21,234.574,csv_import
2015-08-22,231.085,csv_import
2015-08-23,230.43,csv_import
2015-08-24,222.987,csv_import
2015-08-25,213.621,csv_import
2015-08-26,225.4,csv_import
2015-08-27,226.07,csv_import
2015-08-28,226.998,csv_import
2015-08-29,231.012,csv_import
2015-08-30,228.878,csv_import
2015-08-31,228.43,csv_import
2015-09-01,228.911,csv_import
2015-09-02,228.172,csv_import
2015-09-03,228.148,csv_import
2015-09-04,228.819,csv_import
2015-09-05,231.841,csv_import
2015-09-06,239.143,csv_import
2015-09-07,240.76,csv_import
2015-09-08,242.961,csv_import
2015-09-09,241.345,csv_import
2015-09-10,238.683,csv_import
2015-09-11,239.834,csv_import
2015-09-12,238.663,csv_import
2015-09-13,233.365,csv_import
2015-09-14,229.322,csv_import
2015-09-15,230.205,csv_import
2015-09-16,228.789,csv_import
2015-09-17,229.533,csv_import
2015-09-18,233.127,csv_import
2015-09-19,231.985,csv_import
2015-09-20,230.554,csv_import
2015-09-21,227.925,csv_import
2015-09-22,227.754,csv_import
2015-09-23,230.153,csv_import
2015-09-24,231.292,csv_import
2015-09-25,235.142,csv_import
2015-09-26,234.327,csv_import
2015-09-27,233.39,csv_import
2015-09-28,236.11,csv_import
2015-09-29,237.862,csv_import
2015-09-30,236.848,csv_import
2015-10-01,236.924,csv_import
2015-10-02,237.889,csv_import
2015-10-03,238.279,csv_import
2015-10-04,239.004,csv_import
2015-10-05,238.329,csv_import
2015-10-06,242.233,csv_import
2015-10-07,245.617,csv_import
2015-10-08,243.921,csv_import
2015-10-09,243.779,csv_import
2015-10-10,244.623,csv_import
2015-10-11,245.727,csv_import
2015-10-12,247.274,csv_import
2015-10-13,247.01,csv_import
2015-10-14,250.617,csv_import
2015-10-15,254.114,csv_import
2015-10-16,258.311,csv_import
2015-10-17,267.371,csv_import
2015-10-18,266.267,csv_import
2015-10-19,262.625,csv_import
2015-10-20,266.185,csv_import
2015-10-21,268.721,csv_import
2015-10-22,271.398,csv_import
2015-10-23,276.729,csv_import
2015-10-24,279.649,csv_import
2015-10-25,288.569,csv_import
2015-10-26,284.888,csv_import
2015-10-27,290.87,csv_import
2015-10-28,300.328,csv_import
2015-10-29,307.878,csv_import
2015-10-30,322.856,csv_import
2015-10-31,325.078,csv_import
2015-11-01,313.347,csv_import
2015-11-02,329.764,csv_import
2015-11-03,375.466,csv_import
2015-11-04,440.399,csv_import
2015-11-05,408.543,csv_import
2015-11-06,378.715,csv_import
2015-11-07,381.272,csv_import
2015-11-08,384.616,csv_import
2015-11-09,374.461,csv_import
2015-11-10,372.509,csv_import
2015-11-11,322.056,csv_import
2015-11-12,322.55,csv_import
2015-11-13,332.525,csv_import
2015-11-14,333.321,csv_import
2015-11-15,330.596,csv_import
2015-11-16,320.066,csv_import
2015-11-17,333.816,csv_import
2015-11-18,334.324,csv_import
2015-11-19,332.997,csv_import
2015-11-20,321.308,csv_import
2015-11-21,323.8,csv_import
2015-11-22,324.535,csv_import
2015-11-23,323.123,csv_import
2015-11-24,321.832,csv_import
2015-11-25,320.744,csv_import
2015-11-26,338.917,csv_import
2015-11-27,354.544,csv_import
2015-11-28,355.472,csv_import
2015-11-29,358.155,csv_import
2015-11-30,374.098,csv_import
2015-12-01,370.656,csv_import
2015-12-02,356.581,csv_import
2015-12-03,361.862,csv_import
2015-12-04,360.272,csv_import
2015-12-05,370.939,csv_import
2015-12-06,389.227,csv_import
2015-12-07,392.029,csv_import
2015-12-08,394.569,csv_import
2015-12-09,413.39,csv_import
2015-12-10,414.628,csv_import
2015-12-11,426.197,csv_import
2015-12-12,436.817,csv_import
2015-12-13,434.068,csv_import
2015-12-14,439.71,csv_import
2015-12-15,452.15,csv_import
2015-12-16,457.953,csv_import
2015-12-17,455.429,csv_import
2015-12-18,457.888,csv_import
2015-12-19,462.702,csv_import
2015-12-20,456.927,csv_import
2015-12-21,438.178,csv_import
2015-12-22,438.279,csv_import
2015-12-23,438.409,csv_import
2015-12-24,452.103,csv_import
2015-12-25,454.876,csv_import
2015-12-26,439.028,csv_import
2015-12-27,418.444,csv_import
2015-12-28,424.948,csv_import
2015-12-29,422.987,csv_import
2015-12-30,429.955,csv_import
2015-12-31,425.534,csv_import
